"id","sourceSystem","repository","collectionId","parentId","level","title","createdDate","uniqueIdentifier","dimensions","languages","subjects","copyrightStatus","copyrightStatement","linkToSource","access","format","dedication","description","modifiedDate","thumbnail","filePath","sequence","collectionInformation","fileId","mimeType","workType","medium","creators","width","height","md5Checksum","creationPlace"
"BOO_004476467_035.tif","Aleph","HESB","004476467","004476467","file","035","","","","","","","","","","","","","2020-04-28T21:12:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_035.tif","34","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","9bb821c00d3504074e0a41990e1a09a9-1",""
"BOO_004476467_036.tif","Aleph","HESB","004476467","004476467","file","036","","","","","","","","","","","","","2020-04-28T21:12:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_036.tif","35","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","9f1cf34fe1ec37028bd64a2515bb4273-1",""
"BOO_004476467_037.tif","Aleph","HESB","004476467","004476467","file","037","","","","","","","","","","","","","2020-04-28T21:13:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_037.tif","36","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","1dae38dc7c4a4703aee21911a3a18663-1",""
"BOO_004476467_038.tif","Aleph","HESB","004476467","004476467","file","038","","","","","","","","","","","","","2020-04-28T21:13:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_038.tif","37","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","5b8dd8d121d7c2a8c546b041a217cb51-1",""
"BOO_004476467_039.tif","Aleph","HESB","004476467","004476467","file","039","","","","","","","","","","","","","2020-04-28T21:13:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_039.tif","38","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","cc643bf0c9f1f9b4409b1c64ddc57cf4-1",""
"BOO_004476467_040.tif","Aleph","HESB","004476467","004476467","file","040","","","","","","","","","","","","","2020-04-28T21:14:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_040.tif","39","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","d94a8bd2766dd9c834a685386a75a296-1",""
"BOO_004476467_041.tif","Aleph","HESB","004476467","004476467","file","041","","","","","","","","","","","","","2020-04-28T21:14:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_041.tif","40","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","dbb09a9a19671890b5de12f2da9c6029-1",""
"BOO_004476467_042.tif","Aleph","HESB","004476467","004476467","file","042","","","","","","","","","","","","","2020-04-28T21:15:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_042.tif","41","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","55eed977825cb11770c480466b4b8ee4-1",""
"BOO_004476467_043.tif","Aleph","HESB","004476467","004476467","file","043","","","","","","","","","","","","","2020-04-28T21:15:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_043.tif","42","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","58f2426bf3bc50944391151271cf441b-1",""
"BOO_004476467_044.tif","Aleph","HESB","004476467","004476467","file","044","","","","","","","","","","","","","2020-04-28T21:15:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_044.tif","43","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","8cfe3238aac5dd63f4242da63c14c304-1",""
"BOO_004476467_045.tif","Aleph","HESB","004476467","004476467","file","045","","","","","","","","","","","","","2020-04-28T21:16:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_045.tif","44","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","965687d733c0a3e0dd43fb9c8d893da6-1",""
"BOO_004476467_046.tif","Aleph","HESB","004476467","004476467","file","046","","","","","","","","","","","","","2020-04-28T21:16:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_046.tif","45","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","fec0f5a52dd60e23bc9b0bb76b7fb715-1",""
"BOO_004476467_047.tif","Aleph","HESB","004476467","004476467","file","047","","","","","","","","","","","","","2020-04-28T21:16:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_047.tif","46","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","8e395213c771a0b8baed60ee025cd0a6-1",""
"BOO_004476467_048.tif","Aleph","HESB","004476467","004476467","file","048","","","","","","","","","","","","","2020-04-28T21:16:45Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_048.tif","47","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","3e7419bf1956754f82d36ed36daa639c-1",""
"BOO_004476467_049.tif","Aleph","HESB","004476467","004476467","file","049","","","","","","","","","","","","","2020-04-28T21:16:45Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_049.tif","48","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","777fa8523e9d74462ee9e44746c1b89e-1",""
"BOO_004476467_050.tif","Aleph","HESB","004476467","004476467","file","050","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_050.tif","49","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","a4e7821adb308f1010bbe8eca3e26ac7-1",""
"BOO_004476467_051.tif","Aleph","HESB","004476467","004476467","file","051","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_051.tif","50","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","97bb648d9ac41fb8b8ab29e09bdbaf97-1",""
"BOO_004476467_052.tif","Aleph","HESB","004476467","004476467","file","052","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_052.tif","51","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","2eef4c48b785a5fa1554b3ca751cb137-1",""
"BOO_004476467_053.tif","Aleph","HESB","004476467","004476467","file","053","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_053.tif","52","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","b7ee7453a88ae7bc01287ecc5d71b662-1",""
"BOO_004476467_054.tif","Aleph","HESB","004476467","004476467","file","054","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_054.tif","53","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","220c5ff7c2d6a3c059ab08761907609c-1",""
"BOO_004476467_055.tif","Aleph","HESB","004476467","004476467","file","055","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_055.tif","54","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","9c06aa8d6189888fa05a7a629b15efa3-1",""
"BOO_004476467_056.tif","Aleph","HESB","004476467","004476467","file","056","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_056.tif","55","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","8ee98022b834b90b78b236ef2ce89cf7-1",""
"BOO_004476467_057.tif","Aleph","HESB","004476467","004476467","file","057","","","","","","","","","","","","","2020-04-28T21:16:44Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_057.tif","56","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","7eb6c56d0163253d4c9534cb22eb1306-1",""
"BOO_004476467_058.tif","Aleph","HESB","004476467","004476467","file","058","","","","","","","","","","","","","2020-04-28T21:17:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_058.tif","57","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","099fc68b78f5635195e6b3b8030f4ec2-1",""
"BOO_004476467_059.tif","Aleph","HESB","004476467","004476467","file","059","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_059.tif","58","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","530817dd2c467c533213e8b60b635ff2-1",""
"BOO_004476467_060.tif","Aleph","HESB","004476467","004476467","file","060","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_060.tif","59","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","ee5a7450a9e27956c19db68f29474a49-1",""
"BOO_004476467_061.tif","Aleph","HESB","004476467","004476467","file","061","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_061.tif","60","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","53dcade01e787b5e2bd9bea0bf554802-1",""
"BOO_004476467_062.tif","Aleph","HESB","004476467","004476467","file","062","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_062.tif","61","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","c47856a9c1835b53b9fad04134fa5860-1",""
"BOO_004476467_063.tif","Aleph","HESB","004476467","004476467","file","063","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_063.tif","62","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","eb21340422e0eb97c6a5a86d4c1a516b-1",""
"BOO_004476467_064.tif","Aleph","HESB","004476467","004476467","file","064","","","","","","","","","","","","","2020-04-28T21:17:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_064.tif","63","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","589da12d4b592f7ee1dc10ae7aedc2f0-1",""
"BOO_004476467_065.tif","Aleph","HESB","004476467","004476467","file","065","","","","","","","","","","","","","2020-04-28T21:17:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_065.tif","64","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","f7bbf0af6193330214d639a3c7e59e98-1",""
"BOO_004476467_066.tif","Aleph","HESB","004476467","004476467","file","066","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_066.tif","65","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","4ccd1de7692acb2873170bf1a9d391ce-1",""
"BOO_004476467_067.tif","Aleph","HESB","004476467","004476467","file","067","","","","","","","","","","","","","2020-04-28T21:17:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_067.tif","66","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","6d70e0a102bcb7d909f4c06d8f583ddc-1",""
"BOO_004476467_068.tif","Aleph","HESB","004476467","004476467","file","068","","","","","","","","","","","","","2020-04-28T21:17:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_004476467/BOO_004476467_068.tif","67","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_004476467/BOO_004476467","","","","","","","2fd0609f5d203629c40a161fb3b3b8cd-1",""
