sourceSystem,repository,collectionId,parentId,id,level,title,creator,dateCreated,uniqueIdentifier,dimensions,languages,subjects,usage,license,linkToSource,access,format,dedication,description,modifiedDate,thumbnail,filePath,fileId,sequence,collectionInformation,creators,fileInfo
,,MSNMN5004_EAD,aspace_7f9cff5fa5b42cfac3eba05de39b7a30,MSN-MN_5004-01.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Portland, Oregon, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:38,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01.a.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""df7f2cd5016c0d3d1fcb663602f7658a-1""', 'Size': 276408, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_7f9cff5fa5b42cfac3eba05de39b7a30,MSN-MN_5004-01.bc.150.jpg,file,bc 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01.bc.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01.bc.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""ecff47a5b949e8c3445b952d4517f72e-1""', 'Size': 366282, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01', 'Label': 'bc 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-01.bc.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_7f9cff5fa5b42cfac3eba05de39b7a30,manifest,"Letter, John F. Delaney, Portland, Oregon, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 5,MSN/MN 5004-1,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508607,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,MSN-MN_5004-02.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, [John F. Delaney], en route to Seattle, Washington, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:38,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.a.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""56e2726bc460ae694c4598001b998317-1""', 'Size': 205165, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,MSN-MN_5004-02.bc.150.jpg,file,bc 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.bc.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.bc.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""ecf4ffebf99a109761b1376cee13177f-1""', 'Size': 292890, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02', 'Label': 'bc 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.bc.150.jpg'}"
,,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,MSN-MN_5004-02.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.d.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.d.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""ddd3a89820bf921c2fdbcafb8bdb6f8d-1""', 'Size': 214153, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02', 'Label': 'd 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.d.150.jpg'}"
,,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,MSN-MN_5004-02.e.150.jpg,file,e 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.e.150.jpg,,3,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.e.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""72933a8ade8733b1bb2b5689bd5190aa-1""', 'Size': 205226, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02', 'Label': 'e 150 jpg', 'Order': 3, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.e.150.jpg'}"
,,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,MSN-MN_5004-02.fg.150.jpg,file,fg 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.fg.150.jpg,,4,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.fg.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""248d031657f28f8502f8b9fbac1103ff-1""', 'Size': 335722, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02', 'Label': 'fg 150 jpg', 'Order': 4, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.fg.150.jpg'}"
,,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,MSN-MN_5004-02.h.150.jpg,file,h 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.h.150.jpg,,5,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.h.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""0eb8c39bf1f8cdcbe34dd3bc1344762c-1""', 'Size': 216296, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02', 'Label': 'h 150 jpg', 'Order': 5, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-02.h.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_72166d9d915f90e983cad37d49943194,manifest,"Letter, [John F. Delaney], en route to Seattle, Washington, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 6,MSN/MN 5004-2,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508608,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_9dac6e48f4224272aa9783e1cab7105c,MSN-MN_5004-03.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Seattle Washington, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:38,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03.a.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""2c9cdeaa0fe351162dcf54ff6db3d8f0-1""', 'Size': 198874, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_9dac6e48f4224272aa9783e1cab7105c,MSN-MN_5004-03.bc.150.jpg,file,bc 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03.bc.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03.bc.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""f57246d9e10ca913c1325e97ba2bad7b-1""', 'Size': 296522, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03', 'Label': 'bc 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-03.bc.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_9dac6e48f4224272aa9783e1cab7105c,manifest,"Letter, John F. Delaney, Seattle Washington, to Caroline D. Delaney, [Salt Lake City, Utah]",,circa 1898 February,MSN/MN 5004-3,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508609,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,MSN-MN_5004-04.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Victoria, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:38,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.a.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""8a91c0c4adfe6c5bc6784258b7c5315a-1""', 'Size': 512276, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,MSN-MN_5004-04.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:38,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.b.150.jpg', 'LastModified': '2018-12-11 16:00:38', 'ETag': '""49cc07ca0b332150ae3bb45d7f4c3405-1""', 'Size': 429244, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.b.150.jpg'}"
,,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,MSN-MN_5004-04.c.150.jpg,file,c 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:39,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.c.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.c.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""569aeb76481ba2b0bffbd5eae7e62cad-1""', 'Size': 499712, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04', 'Label': 'c 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.c.150.jpg'}"
,,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,MSN-MN_5004-04.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:39,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.d.150.jpg,,3,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.d.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""57c4fb30e1f0dc279e2aae46391280b1-1""', 'Size': 421832, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04', 'Label': 'd 150 jpg', 'Order': 3, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.d.150.jpg'}"
,,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,MSN-MN_5004-04.e.150.jpg,file,e 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:39,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.e.150.jpg,,4,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.e.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""0a1e12c12f9fcd8804c47c04e1b96d5f-1""', 'Size': 481263, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04', 'Label': 'e 150 jpg', 'Order': 4, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.e.150.jpg'}"
,,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,MSN-MN_5004-04.f.150.jpg,file,f 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:39,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.f.150.jpg,,5,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.f.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""dbfdeaec426bd75b0c565c05874eb8bd-1""', 'Size': 319869, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04', 'Label': 'f 150 jpg', 'Order': 5, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-04.f.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_8236da6a50caf6f1671a6f069f400ae7,manifest,"Letter, John F. Delaney, Victoria, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 11,MSN/MN 5004-4,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508610,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_9d0c47edb37441be624f1603be8d57f1,MSN-MN_5004-05.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Victoria, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:39,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05.a.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""ddf428c450dfe3450237a47a5842ed42-1""', 'Size': 245123, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_9d0c47edb37441be624f1603be8d57f1,MSN-MN_5004-05.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:39,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05.b.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""1be6936c6b0f80207d5fde37f7046ffe-1""', 'Size': 246959, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-05.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_9d0c47edb37441be624f1603be8d57f1,manifest,"Letter, John F. Delaney, Victoria, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 13,MSN/MN 5004-5,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508611,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_09555814324f8b35cc37280d431aaa45,MSN-MN_5004-06.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Victoria, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:39,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06.a.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""f084c455f6489a6d403f5c6aabab2ed9-1""', 'Size': 231466, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_09555814324f8b35cc37280d431aaa45,MSN-MN_5004-06.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:00:39,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06.b.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""7d29ee2bb86f38a996120abdbbd02cff-1""', 'Size': 250485, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-06.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_09555814324f8b35cc37280d431aaa45,manifest,"Letter, John F. Delaney, Victoria, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 15,MSN/MN 5004-6,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508612,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,MSN-MN_5004-07.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, en route to Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:00:39,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.a.150.jpg', 'LastModified': '2018-12-11 16:00:39', 'ETag': '""a4aacfaf733f3487dfecf2881e524df6-1""', 'Size': 362610, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,MSN-MN_5004-07.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""f54b75414e91a797ff2cc6ab49d1ac97-1""', 'Size': 338869, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.b.150.jpg'}"
,,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,MSN-MN_5004-07.c.150.jpg,file,c 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.c.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.c.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""13df5363751b8f076655108ca28e76e8-1""', 'Size': 355370, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07', 'Label': 'c 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.c.150.jpg'}"
,,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,MSN-MN_5004-07.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.d.150.jpg,,3,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.d.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""590f1701727a8ce3d52a3762c805cabd-1""', 'Size': 361305, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07', 'Label': 'd 150 jpg', 'Order': 3, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.d.150.jpg'}"
,,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,MSN-MN_5004-07.e.150.jpg,file,e 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.e.150.jpg,,4,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.e.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""7eb79a8fe26bd8200033a3406a1d9d6b-1""', 'Size': 320716, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07', 'Label': 'e 150 jpg', 'Order': 4, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.e.150.jpg'}"
,,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,MSN-MN_5004-07.f.150.jpg,file,f 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.f.150.jpg,,5,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.f.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""6353072772313572e52ff7a03ee87805-1""', 'Size': 289720, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07', 'Label': 'f 150 jpg', 'Order': 5, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-07.f.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_4491c17ae4ec3bc1090e31f5b22939f6,manifest,"Letter, John F. Delaney, en route to Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 18-1898 February 24,MSN/MN 5004-7,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508613,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_bc02aa6f7e9ed46f03a9ee5bc0ef4b7d,MSN-MN_5004-08.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, [John F. Delaney], Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""2dd87d5dce71a28fe3c2aea27ecc52f5-1""', 'Size': 334522, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08.a.150.jpg'}"
